name,salinity,January_temp,June_temp,area,latitude,longitude,type of sea,corals,silt/sulfide
Somov Sea,33.96062469482422,-1.813295602798462,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.74271011352539,-1.791196942329407,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.17169570922852,-1.813995003700256,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.78560256958008,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.07933807373047,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.14466094970703,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.08189010620117,-1.810494661331177,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.18772506713867,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.8442497253418,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.18872833251953,-1.78919529914856,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.72428894042969,-1.795495629310608,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,33.7255859375,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
Somov Sea,34.10803985595703,-1.899993896484375,-1.899993896484375,1150000,-67,160,3,1,0
South China Sea,32.98648452758789,27.24369812011719,29.64159774780273,3500000,12,113,3,1,0
South China Sea,33.42173767089844,27.24189949035645,30.38520050048828,3500000,12,113,3,1,0
South China Sea,32.99617004394531,27.20059776306152,30.42339897155762,3500000,12,113,3,1,0
South China Sea,33.08462142944336,27.1732006072998,29.5956974029541,3500000,12,113,3,1,0
South China Sea,33.5123176574707,27.25110054016113,29.63569831848145,3500000,12,113,3,1,0
South China Sea,33.20359039306641,27.27980041503906,29.75099754333496,3500000,12,113,3,1,0
South China Sea,33.535888671875,27.16600036621094,29.76539993286133,3500000,12,113,3,1,0
South China Sea,33.53232955932617,27.23859977722168,30.5325984954834,3500000,12,113,3,1,0
South China Sea,33.50733947753906,27.22990036010742,30.33689880371094,3500000,12,113,3,1,0
South China Sea,33.40068054199219,26.92829895019531,30.31270027160645,3500000,12,113,3,1,0
South China Sea,33.53039169311523,27.02719879150391,30.11100006103516,3500000,12,113,3,1,0
South China Sea,33.26387023925781,27.2107982635498,30.04399871826172,3500000,12,113,3,1,0
South China Sea,33.50016403198242,27.12819862365723,29.76749992370605,3500000,12,113,3,1,0
South China Sea,33.29959106445312,27.24159812927246,29.75559997558594,3500000,12,113,3,1,0
South China Sea,33.34493255615234,27.18670082092285,29.80689811706543,3500000,12,113,3,1,0
South China Sea,33.46680450439453,26.94769859313965,29.73559951782227,3500000,12,113,3,1,0
South China Sea,33.21431732177734,27.21399879455566,30.0413990020752,3500000,12,113,3,1,0
South China Sea,33.4367561340332,27.02420043945312,29.63949966430664,3500000,12,113,3,1,0
South China Sea,33.21937942504883,27.11109924316406,29.79379844665527,3500000,12,113,3,1,0
South China Sea,33.29708862304688,27.04599761962891,29.76209831237793,3500000,12,113,3,1,0
South China Sea,33.05770111083984,27.24369812011719,29.64159774780273,3500000,12,113,3,1,0
South China Sea,33.18804931640625,27.24189949035645,30.38520050048828,3500000,12,113,3,1,0
South China Sea,32.99234008789062,27.20059776306152,30.42339897155762,3500000,12,113,3,1,0
South China Sea,33.40309906005859,27.1732006072998,29.5956974029541,3500000,12,113,3,1,0
South China Sea,33.53121185302734,27.25110054016113,29.63569831848145,3500000,12,113,3,1,0
South China Sea,33.25614929199219,27.27980041503906,29.75099754333496,3500000,12,113,3,1,0
South China Sea,33.40519332885742,27.16600036621094,29.76539993286133,3500000,12,113,3,1,0
South China Sea,33.55509948730469,27.23859977722168,30.5325984954834,3500000,12,113,3,1,0
South China Sea,32.95939254760742,27.22990036010742,30.33689880371094,3500000,12,113,3,1,0
South China Sea,33.19736480712891,26.92829895019531,30.31270027160645,3500000,12,113,3,1,0
South China Sea,33.38764572143555,27.02719879150391,30.11100006103516,3500000,12,113,3,1,0
South China Sea,33.00357437133789,27.2107982635498,30.04399871826172,3500000,12,113,3,1,0
South China Sea,33.46139526367188,27.12819862365723,29.76749992370605,3500000,12,113,3,1,0
South China Sea,33.01674270629883,27.24159812927246,29.75559997558594,3500000,12,113,3,1,0
South China Sea,33.47019958496094,27.18670082092285,29.80689811706543,3500000,12,113,3,1,0
South China Sea,33.53106689453125,26.94769859313965,29.73559951782227,3500000,12,113,3,1,0
South China Sea,33.44971466064453,27.21399879455566,30.0413990020752,3500000,12,113,3,1,0
South China Sea,33.20161819458008,27.02420043945312,29.63949966430664,3500000,12,113,3,1,0
South China Sea,33.43875122070312,27.11109924316406,29.79379844665527,3500000,12,113,3,1,0
South China Sea,33.51445770263672,27.04599761962891,29.76209831237793,3500000,12,113,3,1,0
South China Sea,33.29317092895508,27.24369812011719,29.64159774780273,3500000,12,113,3,1,0
South China Sea,33.1744384765625,27.24189949035645,30.38520050048828,3500000,12,113,3,1,0
South China Sea,33.49834060668945,27.20059776306152,30.42339897155762,3500000,12,113,3,1,0
South China Sea,33.44802856445312,27.1732006072998,29.5956974029541,3500000,12,113,3,1,0
South China Sea,33.51333999633789,27.25110054016113,29.63569831848145,3500000,12,113,3,1,0
South China Sea,33.53536605834961,27.27980041503906,29.75099754333496,3500000,12,113,3,1,0
South China Sea,33.10656356811523,27.16600036621094,29.76539993286133,3500000,12,113,3,1,0
South China Sea,33.07697677612305,27.23859977722168,30.5325984954834,3500000,12,113,3,1,0
South China Sea,33.04674530029297,27.22990036010742,30.33689880371094,3500000,12,113,3,1,0
Sulu Sea,33.94181060791016,28.35739898681641,30.10139846801758,260000,8,120,3,1,0
Sulu Sea,33.60607528686523,27.90769958496094,30.25959968566895,260000,8,120,3,1,0
Sulu Sea,33.65410232543945,28.3971996307373,29.98789978027344,260000,8,120,3,1,0
Sulu Sea,33.54582595825195,27.89589691162109,30.38239860534668,260000,8,120,3,1,0
Sulu Sea,33.48711395263672,28.37299728393555,30.02029800415039,260000,8,120,3,1,0
Sulu Sea,33.67392730712891,28.12669944763184,30.38479804992676,260000,8,120,3,1,0
Sulu Sea,33.44237899780273,28.10599899291992,30.01169967651367,260000,8,120,3,1,0
Sulu Sea,33.37743759155273,27.81479835510254,30.22119903564453,260000,8,120,3,1,0
Sulu Sea,33.86357116699219,28.10379981994629,30.03039932250977,260000,8,120,3,1,0
Sulu Sea,33.79740142822266,28.17409896850586,30.30579948425293,260000,8,120,3,1,0
Sulu Sea,33.67250061035156,28.39789772033691,30.10449600219727,260000,8,120,3,1,0
Sulu Sea,33.93882369995117,28.24019813537598,29.93889617919922,260000,8,120,3,1,0
Sulu Sea,33.46404647827148,28.23229598999023,30.56529808044434,260000,8,120,3,1,0
Sulu Sea,33.88518142700195,28.00359916687012,30.34549713134766,260000,8,120,3,1,0
Sulu Sea,33.42769622802734,27.84069633483887,30.4586009979248,260000,8,120,3,1,0
Sulu Sea,33.53533172607422,28.53940010070801,29.92880058288574,260000,8,120,3,1,0
Sulu Sea,33.5194091796875,28.02540016174316,30.21660041809082,260000,8,120,3,1,0
Sulu Sea,33.77784729003906,27.80410003662109,30.31279754638672,260000,8,120,3,1,0
Sulu Sea,33.75368118286133,28.37819671630859,30.05279731750488,260000,8,120,3,1,0
Sulu Sea,33.61956787109375,28.32399940490723,29.99879837036133,260000,8,120,3,1,0
Sulu Sea,33.95579147338867,28.35739898681641,30.10139846801758,260000,8,120,3,1,0
Sulu Sea,33.80957794189453,27.90769958496094,30.25959968566895,260000,8,120,3,1,0
Sulu Sea,33.46510314941406,28.3971996307373,29.98789978027344,260000,8,120,3,1,0
Sulu Sea,33.43617248535156,27.89589691162109,30.38239860534668,260000,8,120,3,1,0
Sulu Sea,33.53408432006836,28.37299728393555,30.02029800415039,260000,8,120,3,1,0
Sulu Sea,33.52038192749023,28.12669944763184,30.38479804992676,260000,8,120,3,1,0
Sulu Sea,33.96369934082031,28.10599899291992,30.01169967651367,260000,8,120,3,1,0
Sulu Sea,33.54465103149414,27.81479835510254,30.22119903564453,260000,8,120,3,1,0
Sulu Sea,33.92025375366211,28.10379981994629,30.03039932250977,260000,8,120,3,1,0
Sulu Sea,33.62371063232422,28.17409896850586,30.30579948425293,260000,8,120,3,1,0
Sulu Sea,33.79103851318359,28.39789772033691,30.10449600219727,260000,8,120,3,1,0
Sulu Sea,33.62832641601562,28.24019813537598,29.93889617919922,260000,8,120,3,1,0
Sulu Sea,33.46950531005859,28.23229598999023,30.56529808044434,260000,8,120,3,1,0
Sulu Sea,33.90443420410156,28.00359916687012,30.34549713134766,260000,8,120,3,1,0
Sulu Sea,33.91955184936523,27.84069633483887,30.4586009979248,260000,8,120,3,1,0
Sulu Sea,33.64357757568359,28.53940010070801,29.92880058288574,260000,8,120,3,1,0
Sulu Sea,33.79866027832031,28.02540016174316,30.21660041809082,260000,8,120,3,1,0
Sulu Sea,33.49890518188477,27.80410003662109,30.31279754638672,260000,8,120,3,1,0
Sulu Sea,33.87705230712891,28.37819671630859,30.05279731750488,260000,8,120,3,1,0
Sulu Sea,33.76972198486328,28.32399940490723,29.99879837036133,260000,8,120,3,1,0
Sulu Sea,33.67506790161133,28.35739898681641,30.10139846801758,260000,8,120,3,1,0
Sulu Sea,33.74034881591797,27.90769958496094,30.25959968566895,260000,8,120,3,1,0
Sulu Sea,33.58648681640625,28.3971996307373,29.98789978027344,260000,8,120,3,1,0
Sulu Sea,33.39801406860352,27.89589691162109,30.38239860534668,260000,8,120,3,1,0
Sulu Sea,33.46279144287109,28.37299728393555,30.02029800415039,260000,8,120,3,1,0
Sulu Sea,33.49370193481445,28.12669944763184,30.38479804992676,260000,8,120,3,1,0
Sulu Sea,33.89013290405273,28.10599899291992,30.01169967651367,260000,8,120,3,1,0
Sulu Sea,33.37775421142578,27.81479835510254,30.22119903564453,260000,8,120,3,1,0
Sulu Sea,33.79696655273438,28.10379981994629,30.03039932250977,260000,8,120,3,1,0
Tasman Sea,35.44891738891602,18.43169975280762,16.83160018920898,2300000,-40,160,3,1,0
Tasman Sea,35.46976852416992,18.01480102539062,16.88399696350098,2300000,-40,160,3,1,0
Tasman Sea,35.45330429077148,19.07859802246094,15.82339859008789,2300000,-40,160,3,1,0
Tasman Sea,35.4385986328125,19.0625,16.31729888916016,2300000,-40,160,3,1,0
Tasman Sea,35.39629364013672,19.05609893798828,16.24349784851074,2300000,-40,160,3,1,0
Tasman Sea,35.41570663452148,19.02479934692383,16.06929779052734,2300000,-40,160,3,1,0
Tasman Sea,35.48604583740234,19.00309944152832,16.53809928894043,2300000,-40,160,3,1,0
Tasman Sea,35.42403793334961,19.29919815063477,15.64449882507324,2300000,-40,160,3,1,0
Tasman Sea,35.45257568359375,19.07429885864258,15.93389797210693,2300000,-40,160,3,1,0
Tasman Sea,35.5924072265625,19.13219833374023,15.76459789276123,2300000,-40,160,3,1,0
Tasman Sea,35.44583129882812,18.73199844360352,16.02359962463379,2300000,-40,160,3,1,0
Tasman Sea,35.51740264892578,24.6,16.2643985748291,2300000,-40,160,3,1,0
Tasman Sea,35.41253662109375,25.0,15.88629913330078,2300000,-40,160,3,1,0
Tasman Sea,35.36568069458008,24.4,16.18609809875488,2300000,-40,160,3,1,0
Tasman Sea,35.45270156860352,24.6,16.12959861755371,2300000,-40,160,3,1,0
Tasman Sea,35.48307418823242,25.0,15.78109836578369,2300000,-40,160,3,1,0
Tasman Sea,35.48305892944336,24.4,16.58439826965332,2300000,-40,160,3,1,0
Tasman Sea,35.48292541503906,24.6,16.14449882507324,2300000,-40,160,3,1,0
Tasman Sea,35.52754974365234,25.0,16.48439788818359,2300000,-40,160,3,1,0
Tasman Sea,35.50104522705078,24.4,16.69999694824219,2300000,-40,160,3,1,0
Tasman Sea,35.36350250244141,18.43169975280762,16.83160018920898,2300000,-40,160,3,1,0
Tasman Sea,35.52149963378906,24.6,16.88399696350098,2300000,-40,160,3,1,0
Tasman Sea,35.46691513061523,25.0,11.7,2300000,-40,160,3,1,0
Tasman Sea,35.48219299316406,24.4,16.31729888916016,2300000,-40,160,3,1,0
Tasman Sea,35.38338470458984,24.6,16.24349784851074,2300000,-40,160,3,1,0
Tasman Sea,35.33686828613281,25.0,16.06929779052734,2300000,-40,160,3,1,0
Tasman Sea,35.38455581665039,24.4,11.7,2300000,-40,160,3,1,0
Tasman Sea,35.29879379272461,24.6,15.64449882507324,2300000,-40,160,3,1,0
Tasman Sea,35.41786575317383,25.0,15.93389797210693,2300000,-40,160,3,1,0
Tasman Sea,35.41573333740234,24.4,11.7,2300000,-40,160,3,1,0
Tasman Sea,35.46537399291992,16.9,16.02359962463379,2300000,-40,160,3,1,0
Tasman Sea,35.45297622680664,17.3,11.7,2300000,-40,160,3,1,0
Tasman Sea,35.39499664306641,16.6,15.88629913330078,2300000,-40,160,3,1,0
Tasman Sea,35.42970275878906,25.3,16.18609809875488,2300000,-40,160,3,1,0
Tasman Sea,35.45015335083008,24.6,16.12959861755371,2300000,-40,160,3,1,0
Tasman Sea,35.47475433349609,25.0,15.78109836578369,2300000,-40,160,3,1,0
Tasman Sea,35.46382141113281,24.4,16.58439826965332,2300000,-40,160,3,1,0
Tasman Sea,35.51106262207031,18.2,11.7,2300000,-40,160,3,1,0
Tasman Sea,35.43411254882812,17.2,16.48439788818359,2300000,-40,160,3,1,0
Tasman Sea,35.44979095458984,17.1,16.69999694824219,2300000,-40,160,3,1,0
Tasman Sea,35.42670822143555,23.0,16.83160018920898,2300000,-40,160,3,1,0
Tasman Sea,35.46258544921875,22.3,16.88399696350098,2300000,-40,160,3,1,0
Tasman Sea,35.35870361328125,22.4,15.82339859008789,2300000,-40,160,3,1,0
Tasman Sea,35.40007400512695,22.5,16.31729888916016,2300000,-40,160,3,1,0
Tasman Sea,35.49897003173828,22.3,20.0,2300000,-40,160,3,1,0
Tasman Sea,35.41166305541992,22.4,21.5,2300000,-40,160,3,1,0
Tasman Sea,35.44634628295898,24.6,20.0,2300000,-40,160,3,1,0
Tasman Sea,35.59675598144531,25.0,21.5,2300000,-40,160,3,1,0
Tasman Sea,35.40924835205078,24.4,20.0,2300000,-40,160,3,1,0
Timor Sea,34.50272750854492,29.94909858703613,29.50959777832031,610000,-10,127,3,1,0
Timor Sea,34.3343391418457,28.89469909667969,28.40929985046387,610000,-10,127,3,1,0
Timor Sea,34.49516677856445,30.17599868774414,29.48349761962891,610000,-10,127,3,1,0
Timor Sea,34.51420974731445,29.26769828796387,28.41169738769531,610000,-10,127,3,1,0
Timor Sea,33.80204772949219,29.94959831237793,29.46929931640625,610000,-10,127,3,1,0
Timor Sea,34.05923843383789,29.66160011291504,28.29989814758301,610000,-10,127,3,1,0
Timor Sea,34.19150161743164,30.02769660949707,29.55799865722656,610000,-10,127,3,1,0
Timor Sea,33.87092971801758,30.17899894714355,29.62019920349121,610000,-10,127,3,1,0
Timor Sea,34.36209487915039,29.17679977416992,28.3816967010498,610000,-10,127,3,1,0
Timor Sea,34.01864242553711,29.99029922485352,29.46479988098145,610000,-10,127,3,1,0
Timor Sea,34.31500625610352,29.72519874572754,28.32389640808105,610000,-10,127,3,1,0
Timor Sea,34.46310424804688,30.02919769287109,29.59619903564453,610000,-10,127,3,1,0
Timor Sea,33.81113433837891,30.20339965820312,29.53839874267578,610000,-10,127,3,1,0
Timor Sea,34.00535583496094,29.62059783935547,28.36919593811035,610000,-10,127,3,1,0
Timor Sea,34.41686248779297,28.98979949951172,28.27009963989258,610000,-10,127,3,1,0
Timor Sea,34.06713485717773,30.04299926757812,29.54119873046875,610000,-10,127,3,1,0
Timor Sea,33.85151672363281,30.08649826049805,29.61339950561523,610000,-10,127,3,1,0
Timor Sea,34.48299789428711,28.71889877319336,28.27040100097656,610000,-10,127,3,1,0
Timor Sea,34.43272399902344,29.70040130615234,28.42619895935059,610000,-10,127,3,1,0
Timor Sea,33.9504508972168,28.96889877319336,28.3234977722168,610000,-10,127,3,1,0
Timor Sea,34.40690612792969,29.94909858703613,29.50959777832031,610000,-10,127,3,1,0
Timor Sea,34.48649597167969,28.89469909667969,28.40929985046387,610000,-10,127,3,1,0
Timor Sea,33.97377014160156,30.17599868774414,29.48349761962891,610000,-10,127,3,1,0
Timor Sea,34.50979232788086,29.26769828796387,28.41169738769531,610000,-10,127,3,1,0
Timor Sea,34.14120483398438,29.94959831237793,29.46929931640625,610000,-10,127,3,1,0
Timor Sea,33.83212280273438,29.66160011291504,28.29989814758301,610000,-10,127,3,1,0
Timor Sea,33.96242523193359,30.02769660949707,29.55799865722656,610000,-10,127,3,1,0
Timor Sea,34.46067428588867,30.17899894714355,29.62019920349121,610000,-10,127,3,1,0
Timor Sea,33.84202575683594,29.17679977416992,28.3816967010498,610000,-10,127,3,1,0
Timor Sea,33.88913726806641,29.99029922485352,29.46479988098145,610000,-10,127,3,1,0
Timor Sea,34.17906951904297,29.72519874572754,28.32389640808105,610000,-10,127,3,1,0
Timor Sea,34.35726165771484,30.02919769287109,29.59619903564453,610000,-10,127,3,1,0
Timor Sea,34.16415786743164,30.20339965820312,29.53839874267578,610000,-10,127,3,1,0
Timor Sea,34.04312896728516,29.62059783935547,28.36919593811035,610000,-10,127,3,1,0
Timor Sea,33.88148880004883,28.98979949951172,28.27009963989258,610000,-10,127,3,1,0
Timor Sea,34.45743560791016,30.04299926757812,29.54119873046875,610000,-10,127,3,1,0
Timor Sea,34.19738006591797,30.08649826049805,29.61339950561523,610000,-10,127,3,1,0
Timor Sea,34.49419021606445,28.71889877319336,28.27040100097656,610000,-10,127,3,1,0
Timor Sea,33.90229415893555,29.70040130615234,28.42619895935059,610000,-10,127,3,1,0
Timor Sea,34.2912712097168,28.96889877319336,28.3234977722168,610000,-10,127,3,1,0
Timor Sea,34.23921966552734,29.94909858703613,29.50959777832031,610000,-10,127,3,1,0
Timor Sea,34.00786590576172,28.89469909667969,28.40929985046387,610000,-10,127,3,1,0
Timor Sea,33.90856170654297,30.17599868774414,29.48349761962891,610000,-10,127,3,1,0
Timor Sea,34.34762191772461,29.26769828796387,28.41169738769531,610000,-10,127,3,1,0
Timor Sea,34.47151184082031,29.94959831237793,29.46929931640625,610000,-10,127,3,1,0
Timor Sea,33.85969924926758,29.66160011291504,28.29989814758301,610000,-10,127,3,1,0
Timor Sea,34.48563385009766,30.02769660949707,29.55799865722656,610000,-10,127,3,1,0
Timor Sea,34.30973052978516,30.17899894714355,29.62019920349121,610000,-10,127,3,1,0
Timor Sea,34.49322509765625,29.17679977416992,28.3816967010498,610000,-10,127,3,1,0
Tyrrhenian Sea,38.0882568359375,15.43239974975586,23.41709899902344,275000,40,12,2,1,0
Tyrrhenian Sea,37.94434356689453,15.01089859008789,23.35479736328125,275000,40,12,2,1,0
Tyrrhenian Sea,38.17508697509766,16.472900390625,21.54229927062988,275000,40,12,2,1,0
Tyrrhenian Sea,38.10222625732422,15.1851978302002,24.12859725952148,275000,40,12,2,1,0
Tyrrhenian Sea,38.07221221923828,16.75009727478027,20.88640022277832,275000,40,12,2,1,0
Tyrrhenian Sea,38.28229904174805,15.40929794311523,23.35529708862305,275000,40,12,2,1,0
Tyrrhenian Sea,38.22245788574219,16.65289878845215,20.89269828796387,275000,40,12,2,1,0
Tyrrhenian Sea,38.33043670654297,15.57829856872559,22.35189819335938,275000,40,12,2,1,0
Tyrrhenian Sea,38.32951354980469,16.64389801025391,21.32719993591309,275000,40,12,2,1,0
Tyrrhenian Sea,38.00502777099609,16.7731990814209,20.24239921569824,275000,40,12,2,1,0
Tyrrhenian Sea,38.25193786621094,16.88069915771484,20.49020004272461,275000,40,12,2,1,0
Tyrrhenian Sea,37.89066314697266,15.29859924316406,23.68330001831055,275000,40,12,2,1,0
Tyrrhenian Sea,38.24641799926758,16.70199775695801,21.27699851989746,275000,40,12,2,1,0
Tyrrhenian Sea,37.77260589599609,15.16059875488281,24.08909797668457,275000,40,12,2,1,0
Tyrrhenian Sea,38.14591217041016,15.58139991760254,22.65919876098633,275000,40,12,2,1,0
Tyrrhenian Sea,37.86436462402344,16.59729766845703,20.90789985656738,275000,40,12,2,1,0
Tyrrhenian Sea,38.07255554199219,15.56339740753174,23.16629791259766,275000,40,12,2,1,0
Tyrrhenian Sea,37.79708099365234,16.83610153198242,20.25179862976074,275000,40,12,2,1,0
Tyrrhenian Sea,37.90252304077148,15.15959930419922,24.01509857177734,275000,40,12,2,1,0
Tyrrhenian Sea,37.98403549194336,16.73979949951172,21.30849838256836,275000,40,12,2,1,0
Tyrrhenian Sea,37.96178436279297,15.43239974975586,23.41709899902344,275000,40,12,2,1,0
Tyrrhenian Sea,38.17383575439453,15.01089859008789,23.35479736328125,275000,40,12,2,1,0
Tyrrhenian Sea,37.90728378295898,16.472900390625,21.54229927062988,275000,40,12,2,1,0
Tyrrhenian Sea,38.16226959228516,15.1851978302002,24.12859725952148,275000,40,12,2,1,0
